ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure,Family_Size,Total_Spending,Total_Purchases,Accepted_Campaigns,Children,KMeans_Cluster,DBSCAN_Cluster,PCA1,PCA2
3565,1955,3,3,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,71,4295,3,72,6,0,2,3,0,-3.3451533205376087,1.734729438305314
5294,1989,2,4,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,37,4425,2,57,7,0,1,0,1,-2.8412662641146507,-2.1067010198998335
1958,1973,4,5,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,53,4304,2,660,19,0,1,2,3,0.06560778849083186,1.8460540377786014
7349,1973,1,5,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,53,4839,2,103,7,0,1,0,-1,-2.620303245846423,-0.9489978493100559
8799,1984,4,3,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,42,4483,2,153,8,0,1,0,1,-2.382788361432897,-1.4005576161032938
1351,1956,3,5,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,70,4851,2,1220,28,1,1,2,-1,3.281356973104307,2.873252930206486
1045,1965,2,5,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,61,4886,2,279,11,0,1,3,-1,-1.0782024290033485,0.6922505756737145
7732,1978,2,3,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,48,4382,2,745,19,0,1,2,-1,1.2378194771382036,-0.7168619133805805
8070,1973,4,3,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,53,4324,2,264,11,0,1,3,-1,-0.9049199522410173,-0.11319505493360535
477,1986,2,3,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,40,4216,1,2157,21,4,0,1,-1,7.618252908822837,-2.6710676147797483
7832,1959,3,3,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,67,4509,2,1526,22,3,1,1,-1,5.067573189825501,1.168878492013844
2202,1978,2,5,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,48,4650,2,69,5,0,1,0,-1,-2.2538192670232062,-0.9754580707623711
7396,1966,2,3,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,60,4800,1,1597,25,1,0,1,-1,5.797202322652833,-1.005530533276967
4055,1992,1,4,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,34,4235,2,64,6,0,1,0,1,-2.8381828627489942,-2.7562491899400645
10340,1984,2,5,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,42,4797,2,497,12,0,1,0,-1,-0.8102939572037127,-0.34075904230558596
10091,1956,2,4,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,70,4609,2,1067,15,0,1,2,-1,1.260462653528041,1.494736108927465
7629,1977,2,3,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,49,4256,3,31,5,0,2,3,0,-3.7514388851115683,-0.09034251019977904
10640,1974,2,5,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,52,4501,3,211,9,0,2,3,0,-2.7199940670197464,1.2251012406590371
3498,1976,4,3,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,50,4785,2,877,21,1,1,2,-1,1.841778472745484,1.2702267154651767
6742,1979,2,3,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,47,4736,2,11,3,0,1,0,-1,-3.480835049157706,-1.9346547856096854
1172,1983,4,3,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,43,4628,1,2034,24,3,0,1,-1,6.902895522507764,-1.214834573875648
569,1991,2,4,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,35,4401,1,1991,18,3,0,1,-1,7.28614629822671,-2.860976994064295
4686,1962,4,6,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,64,4292,1,1686,24,1,0,1,-1,5.543288545349151,-0.37907821505804884
1381,1982,4,4,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,44,4356,2,324,12,0,1,0,-1,-1.7942178181582509,-0.47506120186956063
2634,1979,3,4,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,47,4276,2,69,6,0,1,0,1,-2.782997501330905,-1.6578442158169029
10905,1955,2,5,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,71,4812,3,252,11,0,2,3,8,-2.536610020679285,2.6439206087771403
1744,1965,1,4,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,61,4742,2,54,4,0,1,0,3,-2.4755259098654494,-0.4787806118116368
1000,1961,3,5,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,65,4682,3,964,23,0,2,2,-1,1.0516678408078248,3.380665866732019
3828,1951,2,3,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,75,4701,2,1327,26,0,1,2,-1,4.38458771988039,2.6121949758595577
8605,1964,4,5,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,62,4302,3,68,5,0,2,3,0,-3.2874903839957414,1.068709236065746
10304,1959,2,3,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,67,4752,1,60,4,0,0,0,2,-1.8766393884353398,-1.685612458087966
4351,1955,2,2,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,71,4632,3,55,4,1,2,3,-1,-3.0727999333271625,0.9790617799470441
10129,1966,2,5,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,60,4313,1,1456,20,1,0,1,-1,5.6096576230596105,-1.4723156743586816
2499,1958,0,4,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,68,4623,2,563,17,0,1,2,-1,1.3581655466304057,0.841144076472024
10092,1954,2,2,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,72,4700,2,1504,22,0,1,2,-1,2.6570669825873794,2.5783472471451394
7500,1967,2,4,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,59,4270,3,564,17,0,2,3,-1,-0.6358083845512194,1.835504157659118
5796,1963,2,3,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,63,4419,1,1125,22,1,0,1,-1,4.010452305224023,-0.8978895865859364
10556,1959,2,3,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,67,4240,2,358,13,1,1,3,-1,-0.04288065327472625,1.0375322978430617
1064,1971,4,3,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,55,4404,2,42,4,0,1,0,1,-2.9278312731831124,-1.3068860685006543
48,1964,2,5,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,62,4270,2,184,8,1,1,3,-1,-1.074196673560345,0.5583947837758741
7610,1983,2,5,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,43,4641,2,460,14,0,1,0,-1,-1.156508925464725,-0.4521261836543631
263,1945,4,4,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,81,4236,1,145,7,0,0,0,-1,-1.0674775196110575,-0.43542242286522936
10814,1947,2,5,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,79,4733,1,1376,24,0,0,2,-1,4.181624161154192,0.8042902951140183
9710,1969,4,2,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,57,4729,2,792,21,0,1,2,-1,0.4609465078369791,1.9703206161094704
9292,1952,2,3,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,74,4815,1,1382,22,0,0,1,-1,4.7764505606417895,-0.1207463245413058
10250,1947,1,5,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,79,4790,1,28,3,0,0,0,-1,-1.8519397516830733,-1.1369157650405024
7881,1946,3,3,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,80,4478,1,1033,23,0,0,2,-1,3.1644556750849713,0.9613587160250239
5847,1969,2,2,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,57,4600,2,882,20,0,1,2,-1,2.0288694214190666,1.327140023556028
737,1949,4,3,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,77,4687,1,2231,13,3,0,1,-1,6.544807004335264,0.23292537353060924
3571,1961,4,5,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,65,4825,2,1101,16,1,1,2,-1,1.3811519369100238,2.4425671072218016
7807,1974,2,3,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,52,4859,2,369,11,0,1,3,-1,-0.8422057982070598,0.6863326760432874
3878,1980,0,4,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,46,4326,2,48,4,0,1,0,1,-2.962941459287348,-2.48311847061504
5092,1949,4,6,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,77,4706,2,467,15,1,1,2,-1,0.022767811652155367,3.0086028701210172
2154,1971,2,6,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,55,4755,3,44,5,0,2,3,0,-3.541369731025927,0.7185262721682473
5394,1979,1,4,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,47,4673,3,38,6,0,2,3,-1,-3.276805313201559,0.02829942595904736
3798,1968,2,3,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,58,4439,3,81,6,0,2,3,0,-3.1694547183079163,0.8295790635849731
3524,1971,3,4,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,55,4533,2,167,8,0,1,0,1,-2.3828031298790324,-0.723198661933343
5247,1955,4,3,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,71,4254,3,45,5,0,2,3,0,-3.171623015421896,1.4112008307859376
5883,1972,2,3,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,54,4603,2,664,18,0,1,2,-1,1.3965526241620363,-0.10165858831905093
2118,1964,0,3,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,62,4496,2,622,17,0,1,2,-1,1.439411618095101,0.7838069735065168
8812,1979,0,2,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,47,4680,2,48,5,0,1,0,1,-3.0541755081664284,-2.0285031162999974
6616,1975,2,5,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,51,4453,2,461,14,0,1,2,-1,0.3742046889532523,-0.10880320309469685
2797,1977,2,3,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,49,4517,2,1073,25,0,1,2,-1,2.3529587986037974,0.9249813944298168
4328,1986,0,3,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,40,4499,2,55,6,0,1,0,1,-2.7522980708517526,-2.4707275178894013
9167,1956,2,3,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,70,4664,2,976,23,0,1,2,-1,2.180542829884697,2.415688321560362
10560,1980,4,4,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,46,4217,2,20,4,0,1,0,1,-2.8778766201233243,-2.025279365327256
2631,1982,2,5,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,44,4621,1,1149,16,0,0,1,-1,3.434138523317744,-2.5500564066198845
8312,1961,1,3,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,65,4218,1,43,5,0,0,0,-1,-1.6861621601896406,-2.0694103017710685
5534,1975,3,3,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,51,4456,2,224,8,1,1,0,-1,-1.3534496806258964,-0.3787704415610457
5093,1974,4,2,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,52,4853,2,101,6,0,1,0,1,-2.8171657717601626,-0.7616114653952878
7592,1946,4,3,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,80,4641,1,209,9,0,0,0,-1,-0.5505327816695952,-0.10293494635277672
8895,1985,2,4,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,41,4836,1,968,20,0,0,2,-1,2.374920472361642,-1.9524809532175096
8584,1952,4,5,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,74,4590,1,1165,16,0,0,2,-1,3.5933952171188697,-0.37480745372034346
2694,1967,2,3,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,59,4307,2,24,4,0,1,3,3,-2.5452411373756028,-0.5877589180503323
8910,1955,2,5,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,71,4812,3,252,11,0,2,3,8,-2.536610020679285,2.6439206087771403
7433,1985,2,4,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,41,4873,2,165,8,0,1,0,1,-2.459119449513631,-1.3051583237676838
164,1977,4,3,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,49,4828,1,269,11,0,0,0,-1,-0.9574468133765737,-1.4671969910886473
10477,1973,4,5,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,53,4531,2,102,6,0,1,0,1,-2.5446381352221774,-1.1501567910972752
2681,1984,0,3,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,42,4536,1,461,18,0,0,2,-1,1.9651206657056572,-2.7604535167371074
5150,1979,1,4,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,47,4763,2,47,5,0,1,0,1,-2.811059379690675,-1.8531207145409727
5283,1976,4,4,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,50,4336,3,144,7,0,2,3,0,-2.9386008044126957,0.6705382355608861
9645,1968,2,3,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,58,4827,1,1338,23,0,0,2,-1,3.428734573816899,-0.14794685624630013
10678,1959,2,5,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,67,4417,2,917,23,0,1,2,-1,1.3795098312999687,2.2878139874609364
7261,1971,2,5,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,55,4748,3,318,12,0,2,3,0,-2.2994224624953037,1.7115897291419833
9648,1967,2,4,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,59,4807,3,253,10,0,2,3,0,-2.5468483822711643,1.7654101518266987
2870,1973,2,3,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,53,4850,2,502,15,0,1,2,-1,-0.4105841111963737,1.1547208657474666
8008,1983,2,5,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,43,4406,2,119,6,0,1,0,1,-2.499866813503522,-2.0901583630488836
1513,1979,0,5,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,47,4874,3,1250,16,0,2,2,-1,1.0165975560310876,2.7727254443827496
6173,1979,2,5,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,47,4443,2,969,23,0,1,2,-1,2.5214990569725826,0.35265758942148556
1419,1950,2,5,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,76,4532,3,76,6,0,2,3,0,-2.9705804432924943,1.817672419531561
9150,1963,4,4,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,63,4282,3,62,5,0,2,3,0,-3.121787565266819,0.9950971808964174
7960,1962,0,5,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,64,4522,1,1382,25,1,0,1,-1,5.310917287846574,-0.8278897571356948
1250,1976,2,4,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,50,4346,2,84,6,0,1,0,1,-2.5019528226998284,-1.7672940294439083
9905,1952,2,5,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,74,4555,3,255,9,1,2,3,-1,-2.1034799462391343,2.262884995504443
10691,1960,3,3,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,66,4584,3,43,4,0,2,3,0,-3.4562150836111867,0.902247528027651
7002,1955,2,4,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,71,4473,2,398,13,0,1,2,-1,0.13136918288789612,0.8861272468742697
2952,1977,3,4,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,49,4278,2,76,6,0,1,0,1,-2.6310989017951756,-1.4846636109226357
8439,1964,2,5,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,62,4227,3,902,13,1,2,3,-1,0.5436974395871395,2.344550934072094
762,1981,0,5,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,45,4262,2,823,20,0,1,2,-1,1.6391273064677567,-1.218188182187648
2831,1976,2,5,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,50,4206,2,1179,24,0,1,2,-1,3.369895871590982,0.8144502310658842
6977,1974,2,5,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,52,4827,2,1921,28,1,1,1,-1,4.890194653613259,1.4159195853087794
6289,1951,3,5,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,75,4631,3,185,8,0,2,3,-1,-2.35278807603872,2.207799219248976
4168,1966,2,4,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,60,4670,3,433,14,0,2,3,-1,-1.921509145532109,2.858784438267526
8397,1951,2,3,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,75,4374,3,34,4,1,2,3,-1,-3.115641187731512,1.2859620635523858
9284,1958,2,5,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,68,4590,2,907,22,0,1,2,-1,1.3568306725217483,2.453963476473753
6237,1966,4,4,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,60,4408,3,416,25,0,2,2,-1,0.5387367616625063,3.8436924004174955
3130,1964,2,4,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,62,4594,3,44,6,0,2,3,0,-3.3410257631525604,1.19619749968147
1619,1956,2,3,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,70,4266,1,1588,16,0,0,1,-1,4.0867707053329285,-1.0941936879977623
1990,1974,4,4,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,52,4805,1,1797,16,1,0,1,-1,3.9147827439565845,-1.3178861690763002
5513,1966,2,5,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,60,4837,3,40,4,0,2,3,0,-3.6370461318651284,0.8323289126921705
269,1963,4,4,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,63,4794,2,1143,15,0,1,2,-1,0.7530349005169386,2.392642221983651
8093,1969,3,3,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,57,4205,1,914,13,1,0,1,-1,2.4822658854955546,-1.7036575160204033
10513,1992,2,5,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,34,4729,1,1502,11,1,0,1,-1,4.0519679949510365,-3.377079994961309
10177,1954,2,2,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,72,4704,2,1338,17,0,1,2,-1,3.3385826553903475,1.7562607369245282
2549,1983,4,5,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,43,4547,2,27,4,0,1,0,1,-3.296745803439859,-1.934909730796339
5782,1982,0,5,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,44,4478,2,763,20,1,1,2,-1,1.8863830902073433,0.26402701076970153
10057,1951,2,4,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,75,4549,1,1331,21,0,0,2,-1,3.8658651573273835,0.30377798740331624
10307,1956,2,3,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,70,4506,3,525,16,0,2,3,-1,-0.7728327842146412,3.433238010762124
8566,1961,4,5,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,65,4218,3,9,3,0,2,3,0,-3.782137964605239,0.784591425326545
2415,1962,2,5,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,64,4287,2,953,13,1,1,2,-1,1.7096350708764303,0.6715978021977757
5684,1971,3,2,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,55,4465,3,68,5,0,2,3,0,-3.462309386522324,0.5839714904352163
8334,1971,3,4,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,55,4472,3,131,7,0,2,3,0,-3.101577819896906,0.8351364607960651
9166,1968,2,3,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,58,4528,2,882,20,0,1,2,-1,2.2179212870386182,1.1381944683145804
1440,1978,0,5,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,48,4867,1,1149,23,0,0,2,-1,3.7759364139479117,-0.9014558189552473
78,1969,2,3,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,57,4491,2,37,4,0,1,0,1,-3.0746080680705945,-1.4817802901690555
5441,1965,4,6,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,61,4512,2,388,13,0,1,3,-1,-0.5671066931506089,1.0643768258199604
5302,1986,2,5,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,40,4703,1,1428,15,0,0,1,-1,3.6045199676893107,-2.4320286019885256
4687,1958,3,3,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,68,4606,1,1633,23,0,0,1,-1,4.583735495620965,-0.11701383041138042
1087,1975,3,5,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,51,4607,2,173,7,0,1,0,1,-2.352552992316964,-0.9531977291998064
6859,1987,2,4,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,39,4468,2,99,7,0,1,0,1,-2.792263136701484,-1.9774912422086752
9860,1959,2,5,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,67,4675,2,215,9,0,1,3,3,-1.6292717447596574,0.9919102955595553
7129,1962,4,3,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,64,4701,2,929,23,0,1,2,-1,1.270238935101405,3.172814631828628
5866,1974,2,5,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,52,4305,2,219,9,0,1,0,1,-1.9470091337177895,-0.909926217066015
10521,1977,2,3,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,49,4495,3,174,8,0,2,3,0,-2.5256441503096636,0.5730874718437038
